_record_id,_title,_server_updated_at,_updated_by,_geometry,_latitude,_longitude,282_payment_method_that_purchase,283_fulfill_needs,300_did_not_find,237_distance_household_interviewee,299_means_transportation_consumer,238_frequency_buying_store,284_additional_products_store,301_electricity_bill,305_electricity_bill_store,302_water_bill,306_water_bill_store,303_gas_bill,307_gas_bill_store,286_topups,308_topups_in_store,287_wire_transfers,309_wiretransfers_in_store,320_other_services_in_store,304_additional_services_store,81_number_online_purchases_month,288_number_app_purchases_month,289_number_whatsapp_purchases_month,83_willingness_ultrafast_delivery,84_willingness_sameday_delivery,241_age_of_the_interviewee,240_gender_interviewee,indicate_the_type_of_store,name_of_the_store,storefront_picture_just_once_if_possible
76bd46fb-16c1-4aef-ae7b-60e8585d8680,"November 16, 2022",2022-11-17 02:52:00 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2314145413 19.0557233203),19.05572332,-98.23141454,No realizó compras,yes,,7 a 10 cuadras,Automóvil,1,,CFE,no,Sistema de agua,no,Proveedor de gas,no,"Banco,Plan",no,Banco,no,no,,1,2,0,70,120,35,Male,Grocery store (aka. nanostore),iTechnologyMx,1 Photo
700822c3-63fa-4c67-9728-d30680cbce67,"November 16, 2022",2022-11-17 01:38:54 UTC,César Alejandro Rivera Guzmán,SRID=4326;POINT(-98.2707734729 19.0028667055),19.00286671,-98.27077347,Efectivo,yes,,30,Automóvil,4,,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,Sistema de agua,yes,Proveedor de gas,yes,Teléfono ,,Teléfono ,yes,no,,5,0,5,30,20,50,Female,Produce (fruits & vegetables),Frutarena,1 Photo
025f0777-11c5-4bdb-825c-3e128f2b879d,"November 16, 2022",2022-11-17 00:44:22 UTC,Irvin Vásquez Figueroa,SRID=4326;POINT(-98.2696714997 19.0020155454),19.00201555,-98.2696715,Tarjeta de débito y/o crédito,yes,,7 a 10 cuadras,Automóvil,5,,CFE,no,No lo hago,no,Proveedor de gas,no,No lo hago,no,Banco,no,no,,3,2,1,50,150,20,Female,Cafeteria,Nevaflora,
68eba7de-5778-452f-9cc5-31a53843ea79,"November 14, 2022",2022-11-17 00:39:30 UTC,Irvin Vásquez Figueroa,SRID=4326;POINT(-98.2669512 19.0031915),19.0031915,-98.2669512,Efectivo,yes,,más de 10 cuadras,Automóvil,1,,CFE,no,Sistema de agua,no,Tienda de conveniencia (e.g. OXXO),yes,compañía telefónica ,yes,Banco,no,no,,1,4,0,0,0,19,Male,Micro-restaurant (aka. fondita),J&J,
ae19e1b9-b6b6-4649-a1fa-6679d985abb1,"November 16, 2022",2022-11-17 00:35:51 UTC,Yarai Aca,SRID=4326;POINT(-98.2409412 19.0178485),19.0178485,-98.2409412,Efectivo,yes,,más de 10 cuadras,Automóvil,1,,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,No lo hago,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Banco,no,no,,1,2,0,50,25,25,Female,estética ,Espacio de belleza encanto,1 Photo
80d9e7d3-7a3b-4cec-9a41-a6f2d89b7264,"November 16, 2022",2022-11-17 00:30:54 UTC,Yarai Aca,SRID=4326;POINT(-98.2409333 19.0178349),19.0178349,-98.2409333,Efectivo,yes,,4 a 6 cuadras,A pie,2,,"CFE,Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",,"Sistema de agua,Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",,Banco,no,no,,0,0,0,0,0,40,Female,Micro-restaurant (aka. fondita),Carnicería la Morenita,1 Photo
af5e3d8e-1fc1-4036-865a-46557a813d85,"November 16, 2022",2022-11-17 00:27:24 UTC,Luis González,SRID=4326;POINT(-98.215798 19.015892),19.015892,-98.215798,Efectivo,yes,,4 a 6 cuadras,Automóvil,2,,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,yes,recargas,0,2,0,20,5,25,Male,Grocery store (aka. nanostore),"Miscelanea ""Reyes""",1 Photo
750b145c-1d33-40ba-b858-469d5f215b4c,"November 16, 2022",2022-11-17 00:24:57 UTC,Yarai Aca,SRID=4326;POINT(-98.2409649 19.0178542),19.0178542,-98.2409649,Efectivo,yes,,4 a 6 cuadras,A pie,3,,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,"Tienda de conveniencia (e.g. OXXO),Tiendita",,Banco,yes,no,,1,1,0,15,10,15,Female,Dairy products,Miscelanea la familia ,1 Photo
f2ece24a-5462-4ed6-a38d-d8f5ba1d77f3,"November 16, 2022",2022-11-17 00:21:24 UTC,Yarai Aca,SRID=4326;POINT(-98.2408687 19.0178616),19.0178616,-98.2408687,Efectivo,yes,,4 a 6 cuadras,A pie,2,,"Tienda de conveniencia (e.g. OXXO),Tiendita",,"Tienda de conveniencia (e.g. OXXO),Tiendita",,No lo hago,no,Tiendita,,Banco,no,no,,0,0,0,20,20,40,Female,Micro-restaurant (aka. fondita),Pollos a la leña,1 Photo
435b8a9a-3107-4b63-a51c-aa0d5d52d221,"November 16, 2022",2022-11-17 00:17:28 UTC,Yarai Aca,SRID=4326;POINT(-98.2409437 19.0178383),19.0178383,-98.2409437,Efectivo,yes,,4 a 6 cuadras,A pie,4,,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",,"Banco,Supermercado",yes,no,,2,4,1,30,30,16,Female,Dairy products,Miscelanea San Carlos,1 Photo
0ebf2c08-00e0-41fa-851f-fcb612c7a3e0,"November 16, 2022",2022-11-17 00:16:38 UTC,Luis González,SRID=4326;POINT(-98.215477 19.018482),19.018482,-98.215477,Efectivo,no,Monster blanco,0 a 3 cuadras,Automóvil,1,,No lo hago,no,No lo hago,no,No lo hago,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,recargas y envios de dinero ,3,4,0,10,0,20,Male,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo
24f1f862-09de-436d-9255-9066c9df8af1,"November 16, 2022",2022-11-17 00:13:21 UTC,Luis González,SRID=4326;POINT(-98.215473 19.018488),19.018488,-98.215473,Efectivo,yes,,4 a 6 cuadras,Automóvil,1,,CFE,yes,Banco,yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,recargas y pagos de agua y luz ,4,15,0,15,0,20,Female,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo
cf8bb696-8f00-42dd-8399-f8ed5b68b1f4,"November 16, 2022",2022-11-17 00:08:31 UTC,Yarai Aca,SRID=4326;POINT(-98.2409423 19.0178481),19.0178481,-98.2409423,Tarjeta de débito y/o crédito,yes,,más de 10 cuadras,Automóvil,1,,"CFE,Supermercado",no,"Sistema de agua,Supermercado",no,No lo hago,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Banco,no,yes,Spa ,5,10,2,80,60,30,Female,Medica,Fisioterapia ,1 Photo
bf3e2071-6dc6-4a7d-bd82-cddb1ddc97fc,"November 16, 2022",2022-11-17 00:08:31 UTC,Yarai Aca,SRID=4326;POINT(-98.2409414 19.0178371),19.0178371,-98.2409414,Tarjeta de débito y/o crédito,yes,,más de 10 cuadras,Automóvil,1,,"CFE,Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",,"Sistema de agua,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Banco,no,no,,1,2,0,200,100,40,Male,Mantenimiento ,Famener,1 Photo
ae355639-0bc3-4997-b85c-56f11adfd023,"November 16, 2022",2022-11-17 00:08:31 UTC,Yarai Aca,SRID=4326;POINT(-98.2411097 19.0177455),19.0177455,-98.2411097,Efectivo,yes,,0 a 3 cuadras,A pie,1,,"Tienda de conveniencia (e.g. OXXO),Tiendita",,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",,Banco,no,no,,0,0,0,0,0,50,Female,heladería ,La michoacana,1 Photo
a288ab53-29c2-42ae-8c19-aa8ea928ffff,"November 16, 2022",2022-11-17 00:08:30 UTC,Yarai Aca,SRID=4326;POINT(-98.2409371 19.0178505),19.0178505,-98.2409371,Efectivo,yes,,4 a 6 cuadras,A pie,1,,"CFE,Tiendita",,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,No lo hago,no,Tiendita,,No lo hago,no,no,,0,0,0,30,25,45,Female,heladeria,La michoacana,1 Photo
57c0257a-47d2-4144-b74e-388fe891a278,"November 16, 2022",2022-11-17 00:08:30 UTC,Yarai Aca,SRID=4326;POINT(-98.2410001 19.0178053),19.0178053,-98.2410001,Efectivo,yes,,4 a 6 cuadras,Automóvil,1,,"Banco,CFE,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,"Sistema de agua,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Banco,no,no,,5,3,1,60,40,45,Male,auto lavado,El lavadito,1 Photo
1107a4e0-23fd-4747-84a4-ecdf5cd7eb36,"November 16, 2022",2022-11-17 00:08:30 UTC,Yarai Aca,SRID=4326;POINT(-98.2409541 19.0178455),19.0178455,-98.2409541,Efectivo,yes,,más de 10 cuadras,Automóvil,1,,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,,3,10,0,100,50,35,Male,Auto lavado,El lavadito,1 Photo
f89ef198-3188-4985-9e4c-de4cef71fb92,"November 16, 2022",2022-11-17 00:08:29 UTC,Yarai Aca,SRID=4326;POINT(-98.2409268 19.0178582),19.0178582,-98.2409268,Tarjeta de débito y/o crédito,yes,,más de 10 cuadras,Motocicleta,1,,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Tiendita,,No lo hago,yes,no,,2,0,0,80,40,40,Male,licorería ,Modelrama,1 Photo
07c4d0b3-2d38-4f8c-8b2a-60b5cc81e63d,"November 16, 2022",2022-11-17 00:08:29 UTC,Yarai Aca,SRID=4326;POINT(-98.2409992 19.0179238),19.0179238,-98.2409992,Efectivo,no,Cervezas claras,más de 10 cuadras,Automóvil,2,Cigarros,"Tienda de conveniencia (e.g. OXXO),Tiendita",,"Tienda de conveniencia (e.g. OXXO),Tiendita",,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",,Tienda de conveniencia (e.g. OXXO),no,no,,2,3,0,80,50,45,Male,licorería ,Modelrama,1 Photo
08135e03-15f5-4e98-85ea-f4951fcfafd1,"November 16, 2022",2022-11-17 00:08:28 UTC,Yarai Aca,SRID=4326;POINT(-98.2409055 19.017835),19.017835,-98.2409055,Tarjeta de débito y/o crédito,yes,,7 a 10 cuadras,A pie,1,,Tiendita,,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tiendita,,No lo hago,no,no,,0,0,0,0,0,65,Female,Farmacia,Farmacia del Carmen,1 Photo
695d3265-b05d-4463-bd64-44c100a74390,"November 16, 2022",2022-11-17 00:02:12 UTC,Luis González,SRID=4326;POINT(-98.215474 19.018502),19.018502,-98.215474,Efectivo,yes,,0 a 3 cuadras,A pie,3,,CFE,yes,Sistema de agua,yes,Proveedor de gas,no,No lo hago,no,Banco,no,yes,pago de agua y luz,0,0,0,0,0,70,Female,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo
9201773c-01cd-4b26-bc27-e4f1314011aa,"November 16, 2022",2022-11-16 23:59:13 UTC,Luis González,SRID=4326;POINT(-98.215463 19.018495),19.018495,-98.215463,No realizó compras,no,Arizona morado,0 a 3 cuadras,A pie,2,ninguno,No lo hago,yes,No lo hago,yes,No lo hago,yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,no,yes,recargas ,5,4,0,20,5,19,Male,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo
c2a284fa-a0f7-4ec9-99f6-ae2a6ffa8f67,"November 16, 2022",2022-11-16 23:55:07 UTC,Luis González,SRID=4326;POINT(-98.215489 19.018465),19.018465,-98.215489,Efectivo,yes,,7 a 10 cuadras,Automóvil,1,,Supermercado,yes,Supermercado,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,no,,1,2,0,30,25,30,Female,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo
c43344ad-3198-415c-b1a7-eee5b3e05805,"November 16, 2022",2022-11-16 23:52:05 UTC,Luis González,SRID=4326;POINT(-98.215489 19.018461),19.018461,-98.215489,Efectivo,no,Ciel de 3L,0 a 3 cuadras,Bicicleta,3,Estampas del mundial,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,,5,3,0,60,20,15,Male,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo
6549e353-cbac-414d-894d-d3f295be9cb8,"November 16, 2022",2022-11-16 23:45:47 UTC,Luis González,SRID=4326;POINT(-98.215486 19.018464),19.018464,-98.215486,Efectivo,yes,,4 a 6 cuadras,Automóvil,2,,Banco,yes,Banco,yes,Banco,yes,Banco,yes,Banco,yes,yes,"Luz, transferencias, agua y gas",3,0,0,10,5,20,Female,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo
8b443d98-ddb5-4d09-a28c-e0960f0f3005,"November 16, 2022",2022-11-16 23:40:50 UTC,Luis González,SRID=4326;POINT(-98.215487 19.018462),19.018462,-98.215487,Efectivo,yes,,0 a 3 cuadras,A pie,3,,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,Recargas,3,1,0,50,20,23,Male,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo
1203ea57-eb4d-4aee-8b7f-a8cbe1641e3f,"November 16, 2022",2022-11-16 23:38:34 UTC,Luis González,SRID=4326;POINT(-98.215487 19.018462),19.018462,-98.215487,Efectivo,no,Ruffles azules,más de 10 cuadras,Automóvil,1,,CFE,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,no,Tienda de conveniencia (e.g. OXXO),yes,yes,pago de luz,5,10,0,20,10,35,Male,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",
e3374d75-a5c0-4708-b324-4f0faf1baf50,"November 16, 2022",2022-11-16 23:34:22 UTC,Yarai Aca,SRID=4326;POINT(-98.2409735 19.017945),19.017945,-98.2409735,Tarjeta de débito y/o crédito,yes,,7 a 10 cuadras,Motocicleta,3,,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,yes,no,,0,1,2,50,50,35,Male,Dairy products,Bodega Aurrera ,
1be27e3f-8c7e-4b76-9a9f-c953813e7a0f,"November 16, 2022",2022-11-16 23:30:28 UTC,Yarai Aca,SRID=4326;POINT(-98.2408798 19.0178345),19.0178345,-98.2408798,Efectivo,yes,,0 a 3 cuadras,A pie,2,,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,Proveedor de gas,yes,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,No lo hago,no,yes,Farmacia,0,0,0,15,15,45,Female,Grocery store (aka. nanostore),Bodega Aurrera,1 Photo
0d082378-b01b-4d57-89e4-886f0571378c,"November 16, 2022",2022-11-16 23:23:56 UTC,Luis González,SRID=4326;POINT(-98.215515 19.018412),19.018412,-98.215515,Efectivo,yes,,7 a 10 cuadras,Automóvil,2,,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,yes,"Pago de luz, gas, agua y recargas de celulares",1,0,0,30,20,40,Female,Grocery store (aka. nanostore),"Miscelanea ""Los 3 compadres""",
f6d1c0ce-fe93-4311-8904-d162c33e9b08,"November 16, 2022",2022-11-16 22:36:34 UTC,Sandra Carreón,SRID=4326;POINT(-98.1941384822 19.0451408321),19.04514083,-98.19413848,Efectivo,yes,,más de 10 cuadras,A pie,2,,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,"Tienda de conveniencia (e.g. OXXO),Tiendita",,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,yes,Recargas ,1,3,5,70,120,24,Male,Grocery store (aka. nanostore),Miscelánea ,1 Photo
d2e7a573-5f29-4d40-8cf3-8763f9d627dd,"November 16, 2022",2022-11-16 22:36:34 UTC,Sandra Carreón,SRID=4326;POINT(-98.1943248957 19.0450860043),19.045086,-98.1943249,Efectivo,yes,,más de 10 cuadras,A pie,3,,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,"Tienda de conveniencia (e.g. OXXO),Tiendita",,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,yes,Recargas ,1,3,2,70,150,21,Female,Grocery store (aka. nanostore),Miscelánea ,1 Photo
ae29a1e3-73df-493e-b1c6-d123cddd99e2,"November 16, 2022",2022-11-16 21:48:27 UTC,Sergio Licea,SRID=4326;POINT(-98.2009447 19.0486848),19.0486848,-98.2009447,Efectivo,yes,,más de 10 cuadras,Transporte público,3,,No lo hago,no,No lo hago,no,No lo hago,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",,No lo hago,no,no,,0,0,0,300,100,57,Male,Grocery store (aka. nanostore),ABARROTES GUERRA II,1 Photo
956ae085-895b-431b-b0d3-6b6583573783,"November 15, 2022",2022-11-16 21:10:04 UTC,José Varela,SRID=4326;POINT(-98.3049117 19.0577133),19.0577133,-98.3049117,Transferencia interbancaria,yes,,4 a 6 cuadras,A pie,4,,Tienda de conveniencia (e.g. OXXO),yes,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,no,,3,2,0,200,250,25,Female,Grocery store (aka. nanostore),Tlachihualtepetl,1 Photo
3b8f95c6-f283-4deb-a11f-c4f6b9d520bd,"November 15, 2022",2022-11-16 21:02:20 UTC,Hiram Jiménez,SRID=4326;POINT(-98.3043878 19.0607694),19.0607694,-98.3043878,Tarjeta de débito y/o crédito,yes,,más de 10 cuadras,Automóvil,1,,"Banco,CFE",yes,Sistema de agua,no,Proveedor de gas,yes,"No lo hago,Tienda de conveniencia (e.g. OXXO)",yes,Banco,yes,no,,2,0,0,100,50,30,Male,Micro-restaurant (aka. fondita),Las macetas ,
9392a7d9-87ad-4532-b208-e56c73580d44,"November 16, 2022",2022-11-16 18:19:09 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2605279644 19.0210811532),19.02108115,-98.26052796,Efectivo,yes,,0 a 3 cuadras,Motocicleta,1,,No lo hago,no,Sistema de agua,no,Proveedor de gas,no,"App,Tienda de conveniencia (e.g. OXXO)",no,App,no,no,,1,3,0,25,50,23,Male,Micro-restaurant (aka. fondita),Tortas CUE,1 Photo
adbef6ef-1f5d-4c4c-b86a-9ad710eb2dae,"November 16, 2022",2022-11-16 18:15:44 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2609174689 19.0204967772),19.02049678,-98.26091747,Efectivo,yes,,4 a 6 cuadras,Transporte público,4,,CFE,no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,"No lo hago,Tienda de conveniencia (e.g. OXXO)",no,no,,2,1,6,30,60,45,Female,Butcher shop,Pollería jazmín ,1 Photo
d9986701-eb6e-4448-98d5-7ca73f4372a7,"November 16, 2022",2022-11-16 18:12:23 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2611186058 19.0199734038),19.0199734,-98.26111861,Efectivo,yes,,0 a 3 cuadras,A pie,2,,"CFE,Tienda de conveniencia (e.g. OXXO)",no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,App,no,App,no,no,,4,4,1,45,100,25,Female,Micro-restaurant (aka. fondita),Birria el carrito,
eb6ffbb5-51e1-4937-9e05-c877b935b4f4,"November 16, 2022",2022-11-16 18:09:57 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2613211126 19.0197195579),19.01971956,-98.26132111,Efectivo,yes,,4 a 6 cuadras,Automóvil,3,,"CFE,Tienda de conveniencia (e.g. OXXO)",no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),no,yes,Más alimentos ,3,5,4,60,85,42,Male,Micro-restaurant (aka. fondita),Ta-Cab,1 Photo
c4b5eaa9-aa20-4088-9461-408808db6c37,"November 16, 2022",2022-11-16 18:05:12 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2613569843 19.0195014333),19.01950143,-98.26135698,Efectivo,yes,,0 a 3 cuadras,A pie,2,,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,,1,2,4,30,80,50,Female,Grocery store (aka. nanostore),La croketa,1 Photo
7e3e1b9b-cb1a-430a-b7c9-bdeee08b269d,"November 16, 2022",2022-11-16 17:18:05 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2340587584 19.0530716631),19.05307166,-98.23405876,Efectivo,yes,,0 a 3 cuadras,Automóvil,3,,Supermercado,no,Supermercado,no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Tienda de conveniencia (e.g. OXXO),no,no,,0,0,1,100,500,38,Male,Grocery store (aka. nanostore),La piccolina,1 Photo
bdf050f2-3a95-4209-beae-a762fc286a9a,"November 16, 2022",2022-11-16 17:13:46 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2341073981 19.0530536501),19.05305365,-98.2341074,Tarjeta de débito y/o crédito,yes,,más de 10 cuadras,Automóvil,2,,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,yes,Venta de acompañamientos para la comida ,1,2,1,60,100,48,Female,Grocery store (aka. nanostore),La piccolina,1 Photo
54b76465-64fb-46ba-87e3-407a8b08e608,"November 16, 2022",2022-11-16 17:10:39 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2367615314 19.051727293),19.05172729,-98.23676153,Tarjeta de débito y/o crédito,yes,,7 a 10 cuadras,Automóvil,1,,Banco,no,Sistema de agua,no,Proveedor de gas,no,Plan ,no,Banco,no,no,,1,6,0,60,150,42,Female,Grocery store (aka. nanostore),Dansk ,1 Photo
0e5d8788-341d-4c6d-b060-e947efc647a9,"November 16, 2022",2022-11-16 17:09:11 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2315076139 19.0611642139),19.06116421,-98.23150761,Efectivo,yes,,0 a 3 cuadras,A pie,1,,Supermercado,no,Supermercado,no,Proveedor de gas,no,No lo hago,no,Banco,no,no,,2,5,1,0,0,30,Female,Grocery store (aka. nanostore),Súper Nietos,1 Photo
b43eea54-fa95-4a56-b20c-7ef749f800d6,"November 16, 2022",2022-11-16 17:09:10 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2294885566 19.0588042261),19.05880423,-98.22948856,Efectivo,yes,,0 a 3 cuadras,A pie,2,,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tiendita,,Tienda de conveniencia (e.g. OXXO),no,no,,3,0,0,0,0,25,Male,Grocery store (aka. nanostore),Miscelánea Don Carlos,
10f48eca-0a44-4ccb-ae23-44de005c2b8b,"November 16, 2022",2022-11-16 17:09:09 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2243710289 19.0589694699),19.05896947,-98.22437103,Efectivo,no,Bolsa de color en específico ,4 a 6 cuadras,Motocicleta,1,,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,Supermercado,no,No lo hago,no,no,,0,2,2,0,0,35,Female,Grocery store (aka. nanostore),Mandy Bags,1 Photo
fde19dc8-4fb9-4f80-abe5-f29ac51563b6,"November 16, 2022",2022-11-16 17:09:09 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2251326074 19.0592107861),19.05921079,-98.22513261,Efectivo,yes,,4 a 6 cuadras,A pie,1,,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,,0,0,0,0,0,40,Male,Micro-restaurant (aka. fondita),"Tacos de Bistec, gorditas y quesadillas",
d62d2605-1d6b-4957-856c-32432087ee93,"November 16, 2022",2022-11-16 17:09:08 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2259444741 19.0592002586),19.05920026,-98.22594447,Efectivo,yes,,4 a 6 cuadras,A pie,1,,CFE,no,Supermercado,no,Proveedor de gas,no,Supermercado,no,Banco,no,no,,0,4,2,0,0,25,Female,Micro-restaurant (aka. fondita),Tortas las picositas,
6279fd1a-60f8-4b93-a3a1-4f37c5177c0a,"November 16, 2022",2022-11-16 17:09:08 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2258467287 19.0598418171),19.05984182,-98.22584673,Efectivo,no,Shampoo,más de 10 cuadras,Transporte público,1,,CFE,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,No lo hago,no,no,,4,2,0,0,50,35,Female,Dairy products,distribuidoraluva,1 Photo
0d230585-b8df-45b9-bac3-2477457f7ead,"November 16, 2022",2022-11-16 17:09:07 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2265581061 19.0600975557),19.06009756,-98.22655811,Tarjeta de débito y/o crédito,yes,,más de 10 cuadras,Transporte público,1,,Supermercado,no,Supermercado,no,No lo hago,no,No lo hago,no,Banco,no,no,,2,0,0,0,0,40,Male,Grocery store (aka. nanostore),Grupo Protecxa,1 Photo
8a17f9b7-7d8f-444c-96e5-ffa2ab7c73ee,"November 16, 2022",2022-11-16 17:09:07 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2279686616 19.0597363967),19.0597364,-98.22796866,Efectivo,yes,,7 a 10 cuadras,Automóvil,1,,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,,1,0,0,0,0,50,Male,Cafeteria,Estación 88,1 Photo
45b5be46-f935-4659-bdf8-b7e4d3d6ee35,"November 16, 2022",2022-11-16 17:09:06 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.230163399 19.0580187139),19.05801871,-98.2301634,Tarjeta de débito y/o crédito,yes,,más de 10 cuadras,Automóvil,1,,CFE,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,Banco,no,no,,3,7,0,0,0,35,Female,Micro-restaurant (aka. fondita),Marea y Carbón ,1 Photo
